,t,mu,gamma,noise level,A,R,S,C
0,0.0,1.25,1.0,0.01,0.9986620595419731,0.0,1.003577055090693,0.0
1,0.1,1.25,1.0,0.01,0.9899886714162981,2.835365157587226e-05,0.9964770009904557,0.060776514858111266
2,0.2,1.25,1.0,0.01,1.0031230235779478,5.352438253028721e-05,0.9914433322339595,0.061396841728796406
3,0.30000000000000004,1.25,1.0,0.01,1.0035072100616156,7.621193397341062e-05,1.0047786150915372,0.06067952141311625
4,0.4,1.25,1.0,0.01,1.0053878406386612,9.543932246823773e-05,0.9901465636838825,0.0604374145008435
5,0.5,1.25,1.0,0.01,0.9992837742366374,0.00011369849723328151,1.001665260068984,0.061432928667785214
6,0.6000000000000001,1.25,1.0,0.01,0.9963140866148906,0.00012790131086505926,1.006942571501785,0.06055285069179394
7,0.7000000000000001,1.25,1.0,0.01,0.9926604234522526,0.00014186042848657256,1.0041632823044624,0.06124506268028719
8,0.8,1.25,1.0,0.01,0.9918128070433,0.00015282830308712452,1.0086353033857303,0.06040664960246596
9,0.9,1.25,1.0,0.01,0.9909850169354351,0.00016623117456447328,0.9998112454726924,0.06131422192053667
10,1.0,1.25,1.0,0.01,1.0057790709812406,0.00017316536314177587,1.0069084224195175,0.06103974082529208
11,0.0,1.25,1.0,0.01,0.9944412853685718,0.0,0.9909863354156015,0.0
12,0.1,1.25,1.0,0.01,0.9918716233459788,2.8288333523318234e-05,1.0099219479107306,0.060239238138562426
13,0.2,1.25,1.0,0.01,0.9996159980892197,5.346353269535016e-05,0.9902590238992978,0.061478899498362334
14,0.30000000000000004,1.25,1.0,0.01,1.0044787502972656,7.568422120920288e-05,1.0068193856506227,0.060515036540624144
15,0.4,1.25,1.0,0.01,0.9922528711115666,9.547327886648252e-05,0.9908451466523196,0.06062217593009981
16,0.5,1.25,1.0,0.01,0.9970995338900246,0.0001136095149419479,0.9968062041234287,0.06058706172123341
17,0.6000000000000001,1.25,1.0,0.01,0.9976732538905263,0.00012951910286484604,1.0043312745872066,0.060477216362792116
18,0.7000000000000001,1.25,1.0,0.01,1.0040275601045656,0.0001416621689524083,1.0016825853146853,0.061544179628021535
19,0.8,1.25,1.0,0.01,0.9949938384635296,0.0001551867468130566,1.0005654529432884,0.061437910073965304
20,0.9,1.25,1.0,0.01,1.0045618977257267,0.00016566932001681463,1.0091198125208878,0.06119053917989531
21,1.0,1.25,1.0,0.01,0.9959790541543796,0.0001764004459895289,0.9990114241789195,0.06086403333009366
22,0.0,1.25,1.0,0.01,1.009162133626394,0.0,1.0023292887494704,0.0
23,0.1,1.25,1.0,0.01,1.0027281756178146,2.8476808887881995e-05,0.992269057699603,0.06033478449907608
24,0.2,1.25,1.0,0.01,0.994298068247208,5.3415414633981076e-05,0.9907863069195243,0.06109746163137516
25,0.30000000000000004,1.25,1.0,0.01,0.9988868362469513,7.50532089776701e-05,0.9993604799687386,0.06153395296481696
26,0.4,1.25,1.0,0.01,0.9993544376934658,9.596365633946458e-05,1.0019485806110044,0.06141977929655909
27,0.5,1.25,1.0,0.01,0.9996674643643432,0.00011341745179068584,0.9979506035730545,0.060396333285654816
28,0.6000000000000001,1.25,1.0,0.01,1.0088236333265017,0.0001285633611055059,0.9903831824226715,0.061309593630742815
29,0.7000000000000001,1.25,1.0,0.01,0.998341555745718,0.00014133313161412254,1.0055159943752388,0.06134574190315206
30,0.8,1.25,1.0,0.01,1.0070306309572177,0.0001537504691572953,1.0082207861748915,0.06149698402660443
31,0.9,1.25,1.0,0.01,1.0073322063673986,0.0001666075614108767,1.0057834693963377,0.061076943175563336
32,1.0,1.25,1.0,0.01,1.0055705565496331,0.00017373933462211041,0.995649911646938,0.06036228679010897
33,0.0,1.25,1.0,0.01,0.9923986349069904,0.0,0.9921260981896083,0.0
34,0.1,1.25,1.0,0.01,0.9939898235728062,2.8063851461231097e-05,0.995786505284744,0.06049571673488852
35,0.2,1.25,1.0,0.01,1.0002663032972727,5.313889985246583e-05,1.0066425038248679,0.061010035198792285
36,0.30000000000000004,1.25,1.0,0.01,1.0094662878647795,7.539754408302344e-05,1.004128536364014,0.06068170623589952
37,0.4,1.25,1.0,0.01,0.9990989468771067,9.493746646982544e-05,0.9991684597995332,0.06077010229759148
